booking_id,hotel,arrival_year,arrival_month,arrival_day_of_month,stays_in_week_nights,stays_in_weekend_nights,avg_price_per_room,country,market_segment_type,booking_status,email,lead_time,arrival_date_week_number
INN19032,,2018,4,3,1,2,109.8,,online,cancelled,,67,
INN19033,,2018,12,6,4,0,74.8,,online,cancelled,,99,
INN19034,,2018,8,20,1,1,134.1,,online,cancelled,,101,
INN19035,,2018,7,8,2,0,85.5,,online,cancelled,,173,
INN19036,,2017,11,19,1,0,65.0,,corporate,cancelled,,1,
INN19037,,2018,3,11,2,1,80.1,,online,cancelled,,34,
INN19038,,2018,8,26,2,2,167.66,,online,cancelled,,186,
INN19039,,2018,9,13,2,0,115.0,,offline,cancelled,,346,
INN19040,,2018,10,9,0,2,90.0,,offline,cancelled,,10,
INN19041,,2017,12,29,5,0,70.0,,offline,cancelled,,140,
INN19042,,2018,8,19,2,0,115.0,,offline,cancelled,,291,
INN19043,,2018,10,31,2,1,95.0,,online,cancelled,,36,
INN19044,,2018,10,7,2,1,140.4,,online,cancelled,,253,
INN19045,,2017,10,12,3,1,60.0,,offline,cancelled,,60,
INN19046,,2018,4,13,1,0,119.0,,online,cancelled,,19,
INN19047,,2017,10,16,2,1,98.25,,online,cancelled,,118,
INN19048,,2017,12,29,3,0,75.0,,offline,cancelled,,146,
INN19049,,2018,8,4,3,1,142.2,,online,cancelled,,116,
INN19050,,2017,10,26,1,1,76.5,,offline,cancelled,,35,
INN19051,,2018,5,17,4,0,112.0,,offline,cancelled,,323,
INN19052,,2018,7,25,1,1,94.5,,online,cancelled,,106,
INN19053,,2018,11,4,1,0,91.0,,online,cancelled,,361,
INN19054,,2018,10,13,3,0,80.0,,offline,cancelled,,335,
INN19055,,2018,9,6,1,0,95.0,,corporate,cancelled,,1,
INN19056,,2017,12,24,1,0,81.0,,online,cancelled,,10,
INN19057,,2018,1,5,5,0,62.0,,offline,cancelled,,106,
INN19058,,2018,5,21,1,1,126.9,,online,cancelled,,57,
INN19059,,2017,8,14,2,0,109.0,,offline,cancelled,,39,
INN19060,,2018,9,30,2,1,95.0,,offline,cancelled,,267,
INN19061,,2017,9,17,3,1,76.5,,offline,cancelled,,26,
INN19062,,2017,7,16,5,2,76.5,,online,cancelled,,82,
INN19063,,2018,4,13,4,0,167.45,,online,cancelled,,63,
INN19064,,2018,1,14,1,0,66.0,,corporate,cancelled,,8,
INN19065,,2018,10,13,3,0,105.0,,offline,cancelled,,37,
INN19066,,2017,10,4,0,2,91.0,,offline,cancelled,,61,
INN19067,,2018,11,20,1,2,109.8,,online,cancelled,,60,
INN19068,,2018,5,13,2,1,95.0,,offline,cancelled,,273,
INN19069,,2018,11,25,2,0,52.0,,offline,cancelled,,308,
INN19070,,2018,7,11,3,1,146.0,,offline,cancelled,,10,
INN19071,,2017,8,12,2,0,76.5,,online,cancelled,,123,
INN19072,,2018,8,31,3,0,108.0,,online,cancelled,,35,
INN19073,,2018,5,21,1,1,91.0,,offline,cancelled,,7,
INN19074,,2018,2,17,3,0,75.0,,offline,cancelled,,44,
INN19075,,2018,4,21,3,0,78.63,,offline,cancelled,,90,
INN19076,,2018,7,18,5,2,68.0,,offline,cancelled,,125,
INN19077,,2018,3,31,3,1,150.3,,online,cancelled,,32,
INN19078,,2018,9,23,3,2,129.6,,online,cancelled,,144,
INN19079,,2018,9,26,2,1,75.0,,offline,cancelled,,418,
INN19080,,2018,10,25,4,0,90.9,,online,cancelled,,162,
INN19081,,2018,7,6,4,2,110.0,,offline,cancelled,,245,
INN19082,,2018,3,24,3,1,62.8,,offline,cancelled,,49,
INN19083,,2018,3,11,2,1,114.3,,online,cancelled,,36,
INN19084,,2018,3,11,1,0,75.0,,corporate,cancelled,,16,
INN19085,,2018,8,19,2,0,150.3,,online,cancelled,,109,
INN19086,,2018,12,1,3,1,86.7,,online,cancelled,,290,
INN19087,,2018,8,11,6,2,99.68,,online,cancelled,,180,
INN19088,,2018,12,3,1,1,0.0,,complementary,cancelled,,36,
INN19089,,2017,10,9,2,2,72.75,,offline,cancelled,,204,
INN19090,,2018,6,23,1,0,85.5,,online,cancelled,,82,
INN19091,,2018,3,28,3,1,103.28,,offline,cancelled,,56,
INN19092,,2018,12,26,3,1,156.61,,online,cancelled,,72,
INN19093,,2018,4,21,2,0,125.0,,online,cancelled,,1,
INN19094,,2018,4,19,2,0,115.0,,offline,cancelled,,103,
INN19095,,2018,10,7,1,0,108.0,,online,cancelled,,71,
INN19096,,2018,6,24,2,0,95.0,,offline,cancelled,,192,
INN19097,,2018,4,29,2,1,211.0,,online,cancelled,,1,
INN19098,,2017,9,24,2,0,105.0,,offline,cancelled,,86,
INN19099,,2018,4,29,1,0,65.0,,offline,cancelled,,14,
INN19100,,2018,10,13,3,0,80.0,,offline,cancelled,,335,
INN19101,,2017,11,11,2,0,76.5,,online,cancelled,,8,
INN19102,,2018,9,12,1,1,125.1,,online,cancelled,,63,
INN19103,,2018,11,22,1,0,116.0,,online,cancelled,,20,
INN19104,,2018,10,2,0,2,108.0,,online,cancelled,,52,
INN19105,,2018,1,17,0,2,98.0,,online,cancelled,,11,
INN19106,,2018,11,25,2,0,90.0,,online,cancelled,,158,
INN19107,,2017,10,7,3,0,104.72,,online,cancelled,,15,
INN19108,,2018,10,30,0,1,80.1,,online,cancelled,,127,
INN19109,,2018,10,11,1,0,250.0,,offline,cancelled,,181,
INN19110,,2018,8,4,2,0,137.7,,online,cancelled,,114,
INN19111,,2017,12,29,1,0,51.69,,online,cancelled,,119,
INN19112,,2018,7,17,2,2,123.5,,online,cancelled,,92,
INN19113,,2018,11,16,4,0,88.4,,online,cancelled,,47,
INN19114,,2018,8,23,5,0,99.9,,online,cancelled,,145,
INN19115,,2018,9,13,2,0,235.5,,online,cancelled,,28,
INN19116,,2018,2,7,1,2,62.0,,offline,cancelled,,132,
INN19117,,2018,2,17,3,0,75.0,,offline,cancelled,,44,
INN19118,,2018,6,19,1,2,102.8,,online,cancelled,,125,
INN19119,,2017,10,12,3,1,100.0,,corporate,cancelled,,12,
INN19120,,2018,10,26,2,0,80.1,,online,cancelled,,98,
INN19121,,2018,8,13,1,1,99.28,,offline,cancelled,,111,
INN19122,,2018,9,14,3,0,207.9,,online,cancelled,,52,
INN19123,,2018,2,8,1,1,75.0,,online,cancelled,,2,
INN19124,,2018,11,21,3,1,85.0,,online,cancelled,,142,
INN19125,,2018,3,26,1,2,76.16,,offline,cancelled,,67,
INN19126,,2018,8,27,1,1,90.0,,online,cancelled,,209,
INN19127,,2018,3,12,1,2,67.5,,online,cancelled,,53,
INN19128,,2018,12,21,1,0,65.0,,offline,cancelled,,0,
INN19129,,2017,10,16,2,0,87.0,,offline,cancelled,,102,
INN19130,,2017,9,9,4,2,0.0,,online,cancelled,,327,
INN19131,,2017,9,22,2,0,106.0,,offline,cancelled,,69,
INN19132,,2018,8,19,1,0,150.3,,online,cancelled,,88,
INN19133,,2017,10,4,1,2,136.0,,online,cancelled,,1,
INN19134,,2018,6,16,3,0,109.28,,online,cancelled,,74,
INN19135,,2018,3,11,2,1,84.33,,offline,cancelled,,133,
INN19136,,2018,6,24,2,0,115.0,,offline,cancelled,,265,
INN19137,,2018,7,21,3,1,134.3,,online,cancelled,,153,
INN19138,,2018,7,14,3,0,146.7,,online,cancelled,,117,
INN19139,,2018,10,13,3,0,80.0,,offline,cancelled,,335,
INN19140,,2018,11,26,1,2,90.0,,offline,cancelled,,61,
INN19141,,2017,10,2,2,0,100.0,,offline,cancelled,,164,
INN19142,,2018,4,29,1,0,60.0,,offline,cancelled,,443,
INN19143,,2018,3,22,1,0,0.0,,complementary,cancelled,,0,
INN19144,,2018,10,7,2,1,140.4,,online,cancelled,,253,
INN19145,,2018,6,9,3,0,116.1,,online,cancelled,,67,
INN19146,,2018,7,6,1,0,231.0,,online,cancelled,,20,
INN19147,,2017,10,2,2,0,100.0,,offline,cancelled,,164,
INN19148,,2018,5,5,3,0,177.3,,online,cancelled,,117,
INN19149,,2017,9,20,3,2,124.0,,online,cancelled,,15,
INN19150,,2018,11,10,3,0,123.33,,online,cancelled,,18,
INN19151,,2017,10,18,0,2,65.0,,corporate,cancelled,,3,
INN19152,,2018,8,1,4,1,176.45,,online,cancelled,,134,
INN19153,,2018,8,18,2,0,115.0,,offline,cancelled,,320,
INN19154,,2017,11,28,1,0,54.31,,online,cancelled,,0,
INN19155,,2018,9,19,2,1,107.0,,offline,cancelled,,24,
INN19156,,2018,10,15,1,2,106.3,,online,cancelled,,252,
INN19157,,2018,1,19,2,0,71.0,,offline,cancelled,,151,
INN19158,,2018,2,11,3,0,83.03,,online,cancelled,,5,
INN19159,,2018,9,27,1,0,75.0,,offline,cancelled,,4,
INN19160,,2017,9,29,2,0,48.0,,offline,cancelled,,68,
INN19161,,2018,8,19,2,0,133.2,,online,cancelled,,209,
INN19162,,2018,5,21,1,0,107.0,,offline,cancelled,,7,
INN19163,,2018,3,28,0,1,64.08,,online,cancelled,,2,
INN19164,,2018,8,5,2,1,150.3,,online,cancelled,,97,
INN19165,,2018,5,3,3,0,117.0,,offline,cancelled,,88,
INN19166,,2018,8,4,4,2,135.9,,online,cancelled,,90,
INN19167,,2017,9,30,2,0,121.0,,offline,cancelled,,30,
INN19168,,2018,4,5,3,0,90.63,,online,cancelled,,99,
INN19169,,2017,8,10,0,1,115.0,,online,cancelled,,0,
INN19170,,2018,9,27,4,0,81.16,,online,cancelled,,236,
INN19171,,2018,11,18,2,1,75.0,,offline,cancelled,,64,
INN19172,,2018,10,15,1,1,148.6,,online,cancelled,,35,
INN19173,,2018,4,29,1,0,65.0,,offline,cancelled,,443,
INN19174,,2018,8,6,1,2,137.7,,online,cancelled,,176,
INN19175,,2018,5,31,3,0,100.0,,corporate,cancelled,,113,
INN19176,,2018,5,2,2,1,88.01,,online,cancelled,,153,
INN19177,,2018,1,18,4,1,80.0,,offline,cancelled,,150,
INN19178,,2018,7,18,3,1,141.75,,online,cancelled,,99,
INN19179,,2018,4,24,0,2,95.0,,offline,cancelled,,146,
INN19180,,2018,10,12,1,0,120.0,,offline,cancelled,,182,
INN19181,,2018,11,17,3,1,88.4,,online,cancelled,,63,
INN19182,,2018,8,20,2,2,139.0,,online,cancelled,,19,
INN19183,,2018,2,24,2,0,80.0,,corporate,cancelled,,5,
INN19184,,2018,10,30,0,2,105.0,,offline,cancelled,,75,
INN19185,,2018,10,26,1,0,0.0,,complementary,cancelled,,5,
INN19186,,2018,8,1,2,1,86.62,,online,cancelled,,224,
INN19187,,2018,11,30,1,0,73.0,,corporate,cancelled,,0,
INN19188,,2018,5,2,1,1,103.5,,online,cancelled,,120,
INN19189,,2018,8,17,4,0,152.1,,online,cancelled,,44,
INN19190,,2018,9,4,4,2,114.9,,online,cancelled,,224,
INN19191,,2018,7,2,4,2,84.0,,corporate,cancelled,,93,
INN19192,,2018,3,6,1,2,90.33,,online,cancelled,,11,
INN19193,,2018,6,2,3,2,100.3,,online,cancelled,,143,
INN19194,,2018,7,3,2,2,78.35,,online,cancelled,,59,
INN19195,,2018,3,18,2,2,72.49,,online,cancelled,,92,
INN19196,,2018,5,8,2,2,90.95,,offline,cancelled,,76,
INN19197,,2018,10,2,1,2,149.0,,online,cancelled,,10,
INN19198,,2017,10,10,1,1,70.0,,offline,cancelled,,174,
INN19199,,2018,2,13,1,0,79.0,,corporate,cancelled,,1,
INN19200,,2018,12,10,7,4,67.81,,online,cancelled,,16,
INN19201,,2018,2,28,1,2,60.0,,offline,cancelled,,1,
INN19202,,2018,9,26,3,1,95.0,,offline,cancelled,,250,
INN19203,,2018,12,2,2,0,52.0,,offline,cancelled,,315,
INN19204,,2018,3,31,3,1,117.9,,online,cancelled,,41,
INN19205,,2017,7,25,1,2,94.5,,offline,cancelled,,110,
INN19206,,2018,3,21,3,1,129.0,,online,cancelled,,1,
INN19207,,2018,10,10,0,1,98.1,,online,cancelled,,180,
INN19208,,2018,11,18,2,0,67.5,,online,cancelled,,211,
INN19209,,2017,9,17,2,0,82.0,,offline,cancelled,,56,
INN19210,,2018,1,3,1,2,65.0,,offline,cancelled,,145,
INN19211,,2018,5,20,2,0,140.0,,offline,cancelled,,22,
INN19212,,2018,4,1,2,1,81.9,,online,cancelled,,82,
INN19213,,2018,8,1,3,1,114.75,,online,cancelled,,172,
INN19214,,2018,9,15,2,0,149.4,,online,cancelled,,70,
INN19215,,2018,6,29,5,2,86.36,,offline,cancelled,,95,
INN19216,,2018,8,8,2,1,96.3,,online,cancelled,,215,
INN19217,,2018,6,10,2,1,90.67,,offline,cancelled,,57,
INN19218,,2018,12,23,5,2,71.9,,online,cancelled,,104,
INN19219,,2018,4,30,3,2,127.83,,online,cancelled,,41,
INN19220,,2018,10,13,3,0,95.0,,offline,cancelled,,37,
INN19221,,2018,12,8,3,0,156.6,,online,cancelled,,49,
INN19222,,2017,10,7,4,0,89.25,,online,cancelled,,93,
INN19223,,2018,4,18,3,1,84.15,,online,cancelled,,130,
INN19224,,2018,6,12,4,2,120.0,,offline,cancelled,,69,
INN19225,,2018,2,28,1,2,61.0,,offline,cancelled,,116,
INN19226,,2018,9,9,2,0,121.68,,offline,cancelled,,54,
INN19227,,2018,6,30,3,0,110.46,,online,cancelled,,8,
INN19228,,2018,8,16,3,0,103.69,,online,cancelled,,8,
INN19229,,2018,7,27,2,0,154.0,,online,cancelled,,0,
INN19230,,2018,8,19,2,1,149.4,,online,cancelled,,54,
INN19231,,2017,8,30,3,2,89.0,,online,cancelled,,18,
INN19232,,2018,3,17,3,0,109.0,,online,cancelled,,18,
INN19233,,2018,12,3,1,2,75.0,,offline,cancelled,,80,
INN19234,,2018,3,22,3,0,131.4,,online,cancelled,,52,
INN19235,,2018,12,22,8,4,146.2,,online,cancelled,,159,
INN19236,,2018,5,17,3,0,80.75,,offline,cancelled,,101,
INN19237,,2018,3,19,2,2,93.5,,online,cancelled,,59,
INN19238,,2018,5,18,2,0,119.5,,online,cancelled,,9,
INN19239,,2018,12,4,2,2,119.0,,online,cancelled,,67,
INN19240,,2018,6,17,2,0,177.0,,online,cancelled,,9,
INN19241,,2018,3,10,3,0,106.33,,online,cancelled,,6,
INN19242,,2018,7,6,4,2,110.0,,offline,cancelled,,245,
INN19243,,2018,9,16,2,1,70.0,,offline,cancelled,,31,
INN19244,,2018,7,11,2,1,108.34,,online,cancelled,,103,
INN19245,,2018,2,19,2,0,75.8,,online,cancelled,,39,
INN19246,,2018,12,30,2,0,112.5,,online,cancelled,,311,
INN19247,,2017,8,15,1,0,124.0,,online,cancelled,,5,
INN19248,,2018,3,16,1,0,109.0,,online,cancelled,,0,
INN19249,,2018,12,27,10,2,68.57,,online,cancelled,,310,
INN19250,,2017,7,1,2,0,101.5,,offline,cancelled,,257,
INN19251,,2018,6,23,1,0,89.0,,online,cancelled,,23,
INN19252,,2018,3,2,2,0,67.0,,offline,cancelled,,8,
INN19253,,2017,11,18,1,0,113.4,,online,cancelled,,35,
INN19254,,2018,10,14,2,0,90.0,,offline,cancelled,,377,
INN19255,,2018,5,13,1,0,116.1,,online,cancelled,,37,
INN19256,,2018,2,11,3,0,64.0,,offline,cancelled,,36,
INN19257,,2018,8,13,1,1,69.33,,online,cancelled,,218,
INN19258,,2018,5,13,2,1,95.0,,offline,cancelled,,273,
INN19259,,2018,6,8,1,0,120.0,,offline,cancelled,,56,
INN19260,,2018,8,23,5,2,97.02,,online,cancelled,,197,
INN19261,,2018,12,29,4,2,136.19,,online,cancelled,,228,
INN19262,,2018,6,15,2,0,130.0,,offline,cancelled,,188,
INN19263,,2018,11,4,2,1,89.0,,offline,cancelled,,305,
INN19264,,2018,5,31,2,0,80.08,,online,cancelled,,14,
INN19265,,2018,4,19,2,0,115.0,,offline,cancelled,,103,
INN19266,,2018,9,17,1,2,172.0,,offline,cancelled,,220,
INN19267,,2018,9,25,3,2,94.86,,online,cancelled,,24,
INN19268,,2018,5,9,0,1,89.0,,online,cancelled,,0,
INN19269,,2018,9,9,2,0,135.9,,online,cancelled,,53,
INN19270,,2018,3,26,1,2,100.0,,offline,cancelled,,92,
INN19271,,2018,4,23,1,2,95.0,,offline,cancelled,,44,
INN19272,,2018,10,24,2,1,100.2,,online,cancelled,,101,
INN19273,,2018,4,30,1,2,126.9,,online,cancelled,,79,
INN19274,,2018,6,17,2,1,129.0,,online,cancelled,,160,
INN19275,,2018,6,27,2,1,96.3,,online,cancelled,,118,
INN19276,,2018,5,11,2,0,116.1,,online,cancelled,,30,
INN19277,,2018,5,17,4,0,112.0,,offline,cancelled,,323,
INN19278,,2018,10,20,3,1,96.3,,online,cancelled,,183,
INN19279,,2018,12,30,2,2,185.28,,online,cancelled,,40,
INN19280,,2018,8,11,2,0,127.8,,online,cancelled,,111,
INN19281,,2018,1,31,2,2,58.94,,online,cancelled,,47,
INN19282,,2018,9,24,3,2,143.1,,online,cancelled,,153,
INN19283,,2018,11,25,1,0,104.0,,online,cancelled,,20,
INN19284,,2018,6,15,2,0,130.0,,offline,cancelled,,188,
INN19285,,2018,11,21,3,1,88.4,,online,cancelled,,53,
INN19286,,2018,5,9,2,1,80.75,,offline,cancelled,,124,
INN19287,,2018,10,11,3,0,116.65,,online,cancelled,,38,
INN19288,,2018,7,1,4,2,114.3,,online,cancelled,,82,
INN19289,,2018,8,17,4,0,81.81,,online,cancelled,,233,
INN19290,,2018,11,3,3,0,93.6,,online,cancelled,,66,
INN19291,,2017,8,14,2,0,101.5,,offline,cancelled,,39,
INN19292,,2018,7,11,5,1,141.0,,online,cancelled,,107,
INN19293,,2018,10,15,1,0,0.0,,complementary,cancelled,,71,
INN19294,,2017,7,22,4,0,76.5,,online,cancelled,,112,
INN19295,,2018,10,10,2,1,120.0,,offline,cancelled,,180,
INN19296,,2018,11,30,2,0,98.1,,offline,cancelled,,30,
INN19297,,2018,2,28,1,2,85.0,,offline,cancelled,,116,
INN19298,,2018,3,14,3,1,109.0,,online,cancelled,,5,
INN19299,,2017,11,5,1,0,107.0,,online,cancelled,,3,
INN19300,,2017,10,9,2,2,72.75,,offline,cancelled,,204,
INN19301,,2018,9,2,2,2,210.6,,online,cancelled,,125,
INN19302,,2018,10,13,3,0,95.0,,offline,cancelled,,37,
INN19303,,2018,10,12,3,0,75.0,,offline,cancelled,,105,
INN19304,,2018,8,19,2,2,151.47,,online,cancelled,,38,
INN19305,,2018,8,3,2,0,148.5,,online,cancelled,,91,
INN19306,,2018,12,24,1,1,109.8,,online,cancelled,,119,
INN19307,,2017,12,27,0,2,177.0,,online,cancelled,,22,
INN19308,,2018,2,19,2,0,80.5,,corporate,cancelled,,99,
INN19309,,2018,10,16,3,2,156.0,,online,cancelled,,1,
INN19310,,2018,12,27,1,0,65.0,,offline,cancelled,,39,
INN19311,,2018,12,20,2,0,78.3,,online,cancelled,,345,
INN19312,,2018,5,2,0,1,116.1,,online,cancelled,,93,
INN19313,,2018,10,26,4,0,104.4,,online,cancelled,,163,
INN19314,,2018,7,11,6,3,72.25,,offline,cancelled,,87,
INN19315,,2018,8,11,2,0,82.45,,offline,cancelled,,96,
INN19316,,2018,7,3,2,2,118.06,,offline,cancelled,,110,
INN19317,,2018,6,20,1,1,107.1,,online,cancelled,,31,
INN19318,,2018,12,8,5,2,100.3,,online,cancelled,,132,
INN19319,,2018,8,3,2,0,152.1,,online,cancelled,,31,
INN19320,,2017,10,16,2,0,87.0,,offline,cancelled,,102,
INN19321,,2018,2,12,2,1,85.0,,offline,cancelled,,1,
INN19322,,2018,6,12,4,2,120.0,,offline,cancelled,,69,
INN19323,,2017,11,20,2,0,81.9,,online,cancelled,,67,
INN19324,,2018,9,12,4,1,80.75,,offline,cancelled,,187,
INN19325,,2018,11,14,4,1,95.0,,corporate,cancelled,,0,
INN19326,,2018,10,7,2,0,243.0,,online,cancelled,,9,
INN19327,,2018,12,29,3,1,53.47,,online,cancelled,,252,
INN19328,,2018,10,13,3,0,95.0,,offline,cancelled,,37,
INN19329,,2018,10,4,3,0,125.1,,online,cancelled,,184,
INN19330,,2018,4,22,2,2,106.0,,offline,cancelled,,169,
INN19331,,2017,10,19,1,1,90.0,,corporate,cancelled,,5,
INN19332,,2018,4,19,2,0,115.0,,offline,cancelled,,103,
INN19333,,2017,8,5,3,0,65.0,,corporate,cancelled,,12,
INN19334,,2018,8,24,2,0,149.4,,online,cancelled,,28,
INN19335,,2017,8,7,2,0,81.0,,online,cancelled,,0,
INN19336,,2018,4,15,2,0,115.0,,online,cancelled,,11,
INN19337,,2018,6,7,3,0,130.0,,offline,cancelled,,213,
INN19338,,2018,1,18,4,1,80.0,,offline,cancelled,,150,
INN19339,,2018,1,7,1,0,45.0,,offline,cancelled,,0,
INN19340,,2018,12,7,1,0,114.0,,online,cancelled,,9,
INN19341,,2017,9,18,2,0,101.5,,offline,cancelled,,74,
INN19342,,2018,5,2,1,1,100.0,,offline,cancelled,,180,
INN19343,,2018,9,24,4,2,159.0,,online,cancelled,,22,
INN19344,,2018,12,10,1,1,96.0,,online,cancelled,,89,
INN19345,,2017,7,8,4,1,67.5,,offline,cancelled,,51,
INN19346,,2017,11,13,2,0,75.0,,offline,cancelled,,79,
INN19347,,2018,10,4,5,1,80.0,,offline,cancelled,,349,
INN19348,,2018,6,7,3,0,130.0,,offline,cancelled,,213,
INN19349,,2018,8,30,4,0,135.0,,online,cancelled,,37,
INN19350,,2018,8,9,4,0,115.68,,online,cancelled,,155,
INN19351,,2018,3,30,4,0,78.54,,online,cancelled,,92,
INN19352,,2018,5,29,2,2,112.01,,online,cancelled,,88,
INN19353,,2018,5,6,2,0,126.3,,online,cancelled,,123,
INN19354,,2017,9,18,1,0,108.0,,offline,cancelled,,72,
INN19355,,2017,9,22,3,0,111.65,,online,cancelled,,1,
INN19356,,2018,9,25,2,2,119.0,,online,cancelled,,24,
INN19357,,2018,4,8,2,2,173.35,,offline,cancelled,,70,
INN19358,,2018,9,19,2,1,110.0,,offline,cancelled,,280,
INN19359,,2018,6,26,0,2,96.3,,online,cancelled,,119,
INN19360,,2018,12,1,3,2,59.16,,offline,cancelled,,190,
INN19361,,2018,8,5,1,0,114.3,,online,cancelled,,146,
INN19362,,2018,8,22,1,1,137.7,,online,cancelled,,171,
INN19363,,2017,12,29,5,0,47.2,,offline,cancelled,,129,
INN19364,,2018,7,15,2,0,121.5,,online,cancelled,,84,
INN19365,,2017,12,20,0,1,75.0,,online,cancelled,,5,
INN19366,,2017,8,22,1,0,76.5,,online,cancelled,,113,
INN19367,,2018,10,13,3,0,105.0,,offline,cancelled,,37,
INN19368,,2018,6,7,3,0,130.0,,offline,cancelled,,213,
INN19369,,2018,6,22,1,0,159.0,,online,cancelled,,0,
INN19370,,2018,8,11,3,0,139.5,,online,cancelled,,123,
INN19371,,2018,1,3,1,2,48.67,,offline,cancelled,,102,
INN19372,,2018,7,31,2,2,141.18,,online,cancelled,,160,
INN19373,,2018,8,30,4,0,104.4,,online,cancelled,,34,
INN19374,,2018,2,20,1,0,61.25,,online,cancelled,,130,
INN19375,,2018,11,3,2,0,130.0,,online,cancelled,,17,
INN19376,,2018,10,14,2,0,115.0,,offline,cancelled,,377,
INN19377,,2018,6,26,0,1,100.0,,online,cancelled,,10,
INN19378,,2018,10,16,0,1,90.0,,offline,cancelled,,286,
INN19379,,2018,5,29,0,1,99.0,,online,cancelled,,0,
INN19380,,2018,1,14,1,0,66.0,,corporate,cancelled,,2,
INN19381,,2017,9,4,2,1,76.67,,offline,cancelled,,219,
INN19382,,2018,4,1,2,1,131.4,,online,cancelled,,32,
INN19383,,2018,10,28,2,1,200.33,,online,cancelled,,5,
INN19384,,2018,6,17,2,0,75.0,,offline,cancelled,,245,
INN19385,,2018,8,9,3,0,72.25,,offline,cancelled,,71,
INN19386,,2018,4,3,0,2,81.9,,online,cancelled,,80,
INN19387,,2018,4,30,1,0,126.9,,online,cancelled,,88,
INN19388,,2017,9,18,1,0,115.0,,online,cancelled,,0,
INN19389,,2017,10,7,4,0,70.0,,offline,cancelled,,92,
INN19390,,2018,11,2,2,0,79.2,,online,cancelled,,96,
INN19391,,2018,3,20,0,1,85.0,,offline,cancelled,,13,
INN19392,,2017,8,22,1,2,94.5,,offline,cancelled,,138,
INN19393,,2018,6,3,2,1,109.23,,online,cancelled,,21,
INN19394,,2018,4,28,3,1,88.52,,online,cancelled,,47,
INN19395,,2018,11,14,1,1,103.0,,online,cancelled,,8,
INN19396,,2018,3,22,1,0,89.0,,online,cancelled,,1,
INN19397,,2017,10,10,1,2,65.0,,offline,cancelled,,221,
INN19398,,2018,10,24,5,3,80.75,,online,cancelled,,248,
INN19399,,2018,10,30,3,2,84.96,,online,cancelled,,75,
INN19400,,2018,3,10,3,1,63.75,,online,cancelled,,63,
INN19401,,2018,3,18,2,0,94.5,,online,cancelled,,65,
INN19402,,2018,10,10,3,1,99.96,,offline,cancelled,,77,
INN19403,,2018,2,5,2,0,111.0,,online,cancelled,,3,
INN19404,,2017,10,6,3,0,90.0,,offline,cancelled,,19,
INN19405,,2018,6,23,1,0,96.3,,online,cancelled,,80,
INN19406,,2018,8,20,5,2,109.77,,online,cancelled,,189,
INN19407,,2018,6,24,2,0,95.0,,offline,cancelled,,192,
INN19408,,2018,7,23,1,1,105.3,,online,cancelled,,61,
INN19409,,2018,11,5,1,0,130.0,,online,cancelled,,11,
INN19410,,2018,6,27,0,1,200.0,,offline,cancelled,,151,
INN19411,,2018,12,29,2,0,125.8,,online,cancelled,,7,
INN19412,,2017,10,6,3,0,80.0,,offline,cancelled,,19,
INN19413,,2018,8,14,2,2,134.1,,online,cancelled,,84,
INN19414,,2018,6,22,2,0,100.0,,corporate,cancelled,,19,
INN19415,,2018,9,17,1,0,149.4,,online,cancelled,,69,
INN19416,,2018,5,3,3,0,117.0,,offline,cancelled,,88,
INN19417,,2018,7,17,0,1,85.0,,offline,cancelled,,12,
INN19418,,2018,2,3,3,0,96.0,,online,cancelled,,24,
INN19419,,2017,9,18,2,0,80.0,,offline,cancelled,,74,
INN19420,,2018,2,6,1,2,81.0,,online,cancelled,,11,
INN19421,,2018,5,11,1,0,137.0,,online,cancelled,,4,
INN19422,,2018,6,15,2,0,130.0,,offline,cancelled,,188,
INN19423,,2018,8,7,6,4,155.7,,online,cancelled,,119,
INN19424,,2018,4,27,4,1,82.45,,online,cancelled,,117,
INN19425,,2018,4,6,1,0,75.0,,offline,cancelled,,105,
INN19426,,2017,12,5,6,3,91.67,,corporate,cancelled,,2,
INN19427,,2018,3,3,3,2,83.9,,online,cancelled,,35,
INN19428,,2017,10,16,2,1,89.25,,online,cancelled,,84,
INN19429,,2018,5,10,2,0,108.57,,online,cancelled,,8,
INN19430,,2018,7,15,8,4,110.5,,online,cancelled,,171,
INN19431,,2018,10,13,3,0,105.0,,offline,cancelled,,37,
INN19432,,2018,10,10,5,1,132.3,,online,cancelled,,129,
INN19433,,2018,3,1,3,0,56.0,,offline,cancelled,,8,
INN19434,,2018,10,14,2,0,90.0,,offline,cancelled,,377,
INN19435,,2017,12,24,1,0,69.52,,online,cancelled,,49,
INN19436,,2017,8,20,1,0,153.0,,online,cancelled,,10,
INN19437,,2018,6,12,4,2,120.0,,offline,cancelled,,69,
INN19438,,2018,4,27,3,0,185.1,,online,cancelled,,67,
INN19439,,2018,3,26,2,2,136.0,,online,cancelled,,23,
INN19440,,2018,8,10,1,0,195.0,,online,cancelled,,0,
INN19441,,2018,10,18,3,0,80.75,,offline,cancelled,,78,
INN19442,,2018,7,12,3,0,187.0,,online,cancelled,,5,
INN19443,,2017,8,25,1,0,156.0,,online,cancelled,,0,
INN19444,,2018,7,25,1,1,81.08,,online,cancelled,,144,
INN19445,,2018,9,9,2,0,125.1,,online,cancelled,,52,
INN19446,,2017,8,20,3,0,90.0,,online,cancelled,,13,
